,Unnamed: 0.1,Unnamed: 0,userId,movieId,rating,movie_idx
733,23787,23787,119,1064,3.0,2002
734,23788,23788,119,1320,3.0,1521
735,23789,23789,119,1380,3.0,1651
736,23790,23790,119,1644,2.5,1878
737,23791,23791,119,2006,2.0,540
738,23792,23792,119,2710,3.0,58
739,240290,240290,120,50,2.0,1539
740,240291,240291,120,180,2.0,2503
741,240292,240292,120,216,3.5,1540
742,240293,240293,120,318,5.0,798
743,240294,240294,120,719,3.5,227
744,240295,240295,120,849,3.0,1542
745,240296,240296,120,1172,2.0,511
746,240297,240297,120,1271,1.0,256
747,240298,240298,120,1663,2.0,2153
748,240299,240299,120,2150,4.5,845
749,239552,239552,121,110,4.0,1530
750,239553,239553,121,150,4.0,1553
751,239554,239554,121,153,3.0,1593
752,239555,239555,121,161,4.0,1554
753,239556,239556,121,165,4.0,1535
754,239557,239557,121,208,3.0,1575
755,239558,239558,121,231,3.0,1557
756,239559,239559,121,253,4.0,1558
757,239560,239560,121,288,4.0,1674
758,239561,239561,121,296,3.0,1541
759,238853,238853,122,1,3.0,1507
760,238854,238854,122,10,2.0,1533
761,238855,238855,122,141,4.0,1592
762,238856,238856,122,298,3.0,2504
763,238857,238857,122,364,4.0,185
764,238858,238858,122,480,5.0,43
765,238859,238859,122,595,4.0,108
766,238860,238860,122,780,3.0,5
767,238861,238861,122,1216,5.0,2505
768,238862,238862,122,1527,3.0,281
769,276338,276338,123,24,3.0,1847
770,276339,276339,123,43,5.0,1736
771,276340,276340,123,153,1.0,1593
772,276341,276341,123,223,5.0,1643
773,276342,276342,123,785,2.0,231
774,276343,276343,123,912,3.0,1577
775,276344,276344,123,920,1.0,1564
776,276345,276345,123,1093,3.0,1543
777,276346,276346,123,1221,4.0,516
778,276347,276347,123,1556,1.0,2469
779,28716,28716,124,45,2.5,1701
780,28717,28717,124,105,1.5,1959
781,28718,28718,124,296,5.0,1541
782,28719,28719,124,345,3.0,447
783,28720,28720,124,661,2.0,223
784,28721,28721,124,783,1.5,1898
785,28722,28722,124,858,5.0,502
786,28723,28723,124,1084,3.5,1638
787,28724,28724,124,1201,5.0,1566
788,28725,28725,124,1204,3.5,1579
789,281252,281252,125,290,4.0,2464
790,281253,281253,125,457,4.0,187
791,281254,281254,125,593,4.0,107
792,281255,281255,125,1057,2.0,1523
793,281256,281256,125,1213,5.0,66
794,281257,281257,125,1466,4.0,1757
795,281258,281258,125,1721,5.0,151
796,281259,281259,125,2057,4.0,2506
797,281260,281260,125,2324,5.0,83
798,281261,281261,125,2396,1.0,313
799,222248,222248,126,1,5.0,1507
800,222249,222249,126,6,4.0,1508
801,222250,222250,126,25,3.0,1509
802,222251,222251,126,32,3.0,1510
803,222252,222252,126,52,4.0,1512
804,222253,222253,126,62,4.0,1607
805,222254,222254,126,95,2.0,1513
806,222255,222255,126,104,5.0,1574
807,222256,222256,126,112,3.0,1514
808,222257,222257,126,141,3.0,1592
809,260032,260032,127,839,2.0,2118
810,260033,260033,127,2160,3.5,698
811,260034,260034,127,3178,5.0,2199
812,260035,260035,127,5577,3.0,1888
813,260036,260036,127,7178,3.5,2507
814,260037,260037,127,27788,2.0,2508
815,260038,260038,127,30825,2.0,2236
816,260039,260039,127,36517,5.0,2509
817,260040,260040,127,37240,4.0,2510
818,260041,260041,127,47999,4.5,2206
819,294551,294551,128,23,3.5,1846
820,294552,294552,128,355,3.0,417
821,294553,294553,128,1569,1.5,258
822,294554,294554,128,1614,2.0,2073
823,294555,294555,128,1616,3.0,2511
824,294556,294556,128,1680,2.0,1724
825,294557,294557,128,2058,4.0,153
826,294558,294558,128,2278,3.5,261
827,294559,294559,128,2329,4.5,429
828,294560,294560,128,2407,2.0,262
829,295891,295891,129,1,4.0,1507
830,295892,295892,129,25,2.0,1509
831,295893,295893,129,107,4.0,1729
832,295894,295894,129,260,4.0,1515
833,295895,295895,129,376,3.0,142
834,295896,295896,129,608,4.0,0
835,295897,295897,129,631,2.0,376
836,295898,295898,129,661,3.0,223
837,295899,295899,129,673,3.0,1599
838,295900,295900,129,708,2.0,378
839,259990,259990,130,3,3.0,1570
840,259991,259991,130,7,5.0,1571
841,259992,259992,130,10,3.0,1533
842,259993,259993,130,11,3.0,1576
843,259994,259994,130,17,5.0,1572
844,259995,259995,130,21,3.0,1590
845,259996,259996,130,45,1.0,1701
846,259997,259997,130,46,4.0,1850
847,259998,259998,130,62,5.0,1607
848,259999,259999,130,73,3.0,2050
849,290282,290282,131,1,3.0,1507
850,290283,290283,131,104,3.0,1574
851,290284,290284,131,112,4.0,1514
852,290285,290285,131,141,3.0,1592
853,290286,290286,131,260,4.0,1515
854,290287,290287,131,671,3.0,377
855,290288,290288,131,733,3.0,3
856,290289,290289,131,736,1.0,4
857,290290,290290,131,737,3.0,2159
858,290291,290291,131,743,3.0,2344
859,210451,210451,132,5,4.0,1546
860,210452,210452,132,135,4.0,1617
861,210453,210453,132,150,5.0,1553
862,210454,210454,132,161,5.0,1554
863,210455,210455,132,165,2.0,1535
864,210456,210456,132,168,5.0,1547
865,210457,210457,132,231,1.0,1557
866,210458,210458,132,256,3.0,1789
867,210459,210459,132,292,4.0,1561
868,210460,210460,132,296,1.0,1541
869,282995,282995,133,260,5.0,1515
870,282996,282996,133,480,4.0,43
871,282997,282997,133,520,3.0,46
872,282998,282998,133,541,3.0,1622
873,282999,282999,133,589,5.0,50
874,283000,283000,133,780,5.0,5
875,283001,283001,133,940,4.0,2512
876,283002,283002,133,1019,5.0,1875
877,283003,283003,133,1097,4.0,270
878,283004,283004,133,1200,3.0,513
879,205731,205731,134,22,3.0,1669
880,205732,205732,134,163,3.0,1517
881,205733,205733,134,252,3.0,1713
882,205734,205734,134,261,4.0,1720
883,205735,205735,134,282,3.5,1560
884,205736,205736,134,342,4.0,446
885,205737,205737,134,435,2.0,368
886,205738,205738,134,466,2.5,460
887,205739,205739,134,485,3.5,496
888,205740,205740,134,762,2.5,1519
889,278711,278711,135,1,3.0,1507
890,278712,278712,135,150,3.0,1553
891,278713,278713,135,165,3.0,1535
892,278714,278714,135,296,3.0,1541
893,278715,278715,135,318,4.0,798
894,278716,278716,135,349,3.0,364
895,278717,278717,135,356,3.0,365
896,278718,278718,135,434,2.0,186
897,278719,278719,135,457,4.0,187
898,278720,278720,135,480,2.0,43
899,260053,260053,136,72,4.0,2513
900,260054,260054,136,318,5.0,798
901,260055,260055,136,661,2.5,223
902,260056,260056,136,954,3.5,1808
903,260057,260057,136,1753,3.5,1653
904,260058,260058,136,2005,3.0,693
905,260059,260059,136,2053,3.0,840
906,260060,260060,136,2389,5.0,2514
907,260061,260061,136,2399,2.0,2515
908,260062,260062,136,2770,4.0,18
909,167593,167593,137,6,3.0,1508
910,167594,167594,137,16,4.0,1536
911,167595,167595,137,50,5.0,1539
912,167596,167596,137,150,3.0,1553
913,167597,167597,137,165,4.0,1535
914,167598,167598,137,231,3.0,1557
915,167599,167599,137,292,2.0,1561
916,167600,167600,137,296,5.0,1541
917,167601,167601,137,318,4.0,798
918,167602,167602,137,344,3.0,363
919,231187,231187,138,107,5.0,1729
920,231188,231188,138,273,4.0,1673
921,231189,231189,138,428,3.0,812
922,231190,231190,138,915,4.5,1644
923,231191,231191,138,922,4.0,1582
924,231192,231192,138,1185,4.0,2409
925,231193,231193,138,1212,3.5,2497
926,231194,231194,138,1296,5.0,2516
927,231195,231195,138,1680,4.5,1724
928,231196,231196,138,2019,4.0,69
929,211025,211025,139,342,2.0,446
930,211026,211026,139,466,1.5,460
931,211027,211027,139,912,4.5,1577
932,211028,211028,139,1080,4.5,268
933,211029,211029,139,1136,4.0,236
934,211030,211030,139,1258,4.5,1777
935,211031,211031,139,1304,4.0,150
936,211032,211032,139,1374,4.0,1831
937,211033,211033,139,1391,2.0,279
938,211034,211034,139,1407,3.5,280
939,159154,159154,140,277,3.0,1690
940,159155,159155,140,318,4.5,798
941,159156,159156,140,529,4.0,375
942,159157,159157,140,1012,4.0,2517
943,159158,159158,140,1013,3.0,235
944,159159,159159,140,1020,4.0,1905
945,159160,159160,140,1104,4.0,2322
946,159161,159161,140,2019,3.5,69
947,159162,159162,140,2413,4.0,2518
948,159163,159163,140,2470,3.5,315
949,75360,75360,141,13,4.0,2519
950,75361,75361,141,44,3.5,1849
951,75362,75362,141,188,4.0,1672
952,75363,75363,141,318,4.5,798
953,75364,75364,141,374,3.5,806
954,75365,75365,141,475,4.0,636
955,75366,75366,141,519,3.5,45
956,75367,75367,141,858,4.5,502
957,75368,75368,141,1221,5.0,516
958,75369,75369,141,1292,3.5,287
959,38456,38456,142,196,3.0,1518
960,38457,38457,142,552,3.0,422
961,38458,38458,142,903,5.0,1623
962,38459,38459,142,1233,3.0,519
963,38460,38460,142,1320,3.0,1521
964,38461,38461,142,1682,3.0,608
965,38462,38462,142,2001,3.0,1603
966,38463,38463,142,2028,5.0,28
967,38464,38464,142,2186,3.0,1588
968,38465,38465,142,2324,5.0,83
969,127087,127087,143,613,4.0,465
970,127088,127088,143,709,4.0,2162
971,127089,127089,143,1474,3.0,2520
972,127090,127090,143,2555,2.0,2521
973,127091,127091,143,2622,4.0,2479
974,127092,127092,143,2989,3.0,2522
975,127093,127093,143,2991,5.0,2418
976,127094,127094,143,3635,5.0,2348
977,127095,127095,143,3639,5.0,2368
978,127096,127096,143,3984,5.0,2423
979,123354,123354,144,63,3.0,2523
980,123355,123355,144,180,4.0,2503
981,123356,123356,144,1099,4.0,2524
982,123357,123357,144,1243,4.0,1825
983,123358,123358,144,1290,4.5,2525
984,123359,123359,144,1358,5.0,68
985,123360,123360,144,1772,1.5,2526
986,123361,123361,144,2146,4.5,1980
987,123362,123362,144,2329,4.0,429
988,123363,123363,144,2859,4.0,2527
989,42633,42633,145,2,3.0,1676
990,42634,42634,145,17,3.0,1572
991,42635,42635,145,26,4.0,2528
992,42636,42636,145,29,5.0,1681
993,42637,42637,145,58,3.0,1632
994,42638,42638,145,95,2.0,1513
995,42639,42639,145,112,3.0,1514
996,42640,42640,145,253,3.0,1558
997,42641,42641,145,260,5.0,1515
998,42642,42642,145,293,3.0,1598
999,181507,181507,146,524,2.5,820
1000,181508,181508,146,719,3.0,227
1001,181509,181509,146,1091,3.5,2467
1002,181510,181510,146,1120,3.5,1776
1003,181511,181511,146,1244,2.5,2472
1004,181512,181512,146,1347,4.0,1877
1005,181513,181513,146,1805,4.0,532
1006,181514,181514,146,1958,4.0,1764
1007,181515,181515,146,1975,5.0,2529
1008,181516,181516,146,1976,3.5,2530
1009,119765,119765,147,208,2.0,1575
1010,119766,119766,147,586,2.5,49
1011,119767,119767,147,784,1.5,6
1012,119768,119768,147,1080,4.5,268
1013,119769,119769,147,1213,4.0,66
1014,119770,119770,147,1517,4.0,607
1015,119771,119771,147,1552,2.0,1801
1016,119772,119772,147,1673,4.0,12
1017,119773,119773,147,1917,2.0,539
1018,119774,119774,147,2329,5.0,429
1019,260011,260011,148,260,4.0,1515
1020,260012,260012,148,527,2.0,144
1021,260013,260013,148,541,5.0,1622
1022,260014,260014,148,750,4.0,498
1023,260015,260015,148,920,2.0,1564
1024,260016,260016,148,923,3.0,504
1025,260017,260017,148,924,5.0,267
1026,260018,260018,148,968,3.0,1809
1027,260019,260019,148,1210,4.0,238
1028,260020,260020,148,1214,4.0,515
1029,178249,178249,149,170,4.5,1703
1030,178250,178250,149,372,3.5,418
1031,178251,178251,149,475,5.0,636
1032,178252,178252,149,745,4.5,452
1033,178253,178253,149,838,4.5,1721
1034,178254,178254,149,1061,4.5,1550
1035,178255,178255,149,1129,3.0,1544
1036,178256,178256,149,1136,5.0,236
1037,178257,178257,149,1148,4.5,1585
1038,178258,178258,149,1197,5.0,237
1039,53823,53823,150,110,3.0,1530
1040,53824,53824,150,163,4.0,1517
1041,53825,53825,150,555,5.0,104
1042,53826,53826,150,596,4.0,52
1043,53827,53827,150,1333,4.5,1828
1044,53828,53828,150,1569,2.5,258
1045,53829,53829,150,1982,3.0,2013
1046,53830,53830,150,2379,4.5,2531
1047,53831,53831,150,2858,4.5,71
1048,53832,53832,150,2942,2.5,1148
1049,71554,71554,151,3,3.0,1570
1050,71555,71555,151,95,3.0,1513
1051,71556,71556,151,135,3.0,1617
1052,71557,71557,151,141,3.0,1592
1053,71558,71558,151,494,4.0,143
1054,71559,71559,151,648,3.0,1
1055,71560,71560,151,653,3.0,2
1056,71561,71561,151,733,4.0,3
1057,71562,71562,151,736,3.0,4
1058,71563,71563,151,762,3.0,1519
1059,86833,86833,152,32,4.0,1510
1060,86834,86834,152,934,4.0,1646
1061,86835,86835,152,1429,2.5,2119
1062,86836,86836,152,1515,1.0,2465
1063,86837,86837,152,1556,3.0,2469
1064,86838,86838,152,1619,3.5,2074
1065,86839,86839,152,1792,3.5,2532
1066,86840,86840,152,1894,2.0,1973
1067,86841,86841,152,2046,3.0,839
1068,86842,86842,152,2335,3.0,2157
1069,55783,55783,153,52,4.0,1512
1070,55784,55784,153,252,2.0,1713
1071,55785,55785,153,315,4.5,455
1072,55786,55786,153,376,2.0,142
1073,55787,55787,153,435,3.0,368
1074,55788,55788,153,750,4.5,498
1075,55789,55789,153,920,4.5,1564
1076,55790,55790,153,1208,5.0,109
1077,55791,55791,153,1230,4.5,1581
1078,55792,55792,153,1247,5.0,148
1079,88504,88504,154,1,3.0,1507
1080,88505,88505,154,5,3.0,1546
1081,88506,88506,154,6,3.0,1508
1082,88507,88507,154,7,5.0,1571
1083,88508,88508,154,14,3.0,1589
1084,88509,88509,154,17,3.0,1572
1085,88510,88510,154,32,4.0,1510
1086,88511,88511,154,95,4.0,1513
1087,88512,88512,154,260,3.0,1515
1088,88513,88513,154,608,5.0,0
1089,164100,164100,155,185,4.0,1555
1090,164101,164101,155,231,2.0,1557
1091,164102,164102,155,316,3.0,1675
1092,164103,164103,155,329,3.0,800
1093,164104,164104,155,339,4.0,362
1094,164105,164105,155,344,1.0,363
1095,164106,164106,155,356,5.0,365
1096,164107,164107,155,357,5.0,94
1097,164108,164108,155,364,3.0,185
1098,164109,164109,155,367,3.0,95
1099,109992,109992,156,10,2.0,1533
1100,109993,109993,156,11,4.0,1576
1101,109994,109994,156,16,5.0,1536
1102,109995,109995,156,21,5.0,1590
1103,109996,109996,156,40,3.0,2482
1104,109997,109997,156,47,4.0,1618
1105,109998,109998,156,50,4.0,1539
1106,109999,109999,156,110,5.0,1530
1107,110000,110000,156,150,3.0,1553
1108,110001,110001,156,225,4.0,1548
1109,56005,56005,157,147,3.5,1853
1110,56006,56006,157,207,4.0,1688
1111,56007,56007,157,381,3.5,419
1112,56008,56008,157,1193,5.0,272
1113,56009,56009,157,1296,4.5,2516
1114,56010,56010,157,1717,2.5,1698
1115,56011,56011,157,2082,2.5,2533
1116,56012,56012,157,2133,3.5,2534
1117,56013,56013,157,2413,2.5,2518
1118,56014,56014,157,2616,2.0,2354
1119,203514,203514,158,410,4.0,98
1120,203515,203515,158,1148,2.5,1585
1121,203516,203516,158,1610,4.0,1531
1122,203517,203517,158,2502,4.0,164
1123,203518,203518,158,2797,2.0,158
1124,203519,203519,158,3753,1.0,34
1125,203520,203520,158,3793,5.0,210
1126,203521,203521,158,3911,5.0,265
1127,203522,203522,158,3996,4.0,36
1128,203523,203523,158,4034,3.0,134
1129,154837,154837,159,39,4.0,1591
1130,154838,154838,159,339,4.0,362
1131,154839,154839,159,527,4.0,144
1132,154840,154840,159,539,5.0,193
1133,154841,154841,159,543,2.0,640
1134,154842,154842,159,1197,2.0,237
1135,154843,154843,159,1265,4.0,239
1136,154844,154844,159,1393,3.0,389
1137,154845,154845,159,1721,5.0,151
1138,154846,154846,159,1805,1.0,532
1139,127108,127108,160,7,3.0,1571
1140,127109,127109,160,17,5.0,1572
1141,127110,127110,160,58,5.0,1632
1142,127111,127111,160,112,4.0,1514
1143,127112,127112,160,260,5.0,1515
1144,127113,127113,160,613,4.0,465
1145,127114,127114,160,728,5.0,1897
1146,127115,127115,160,885,1.0,2310
1147,127116,127116,160,986,5.0,1637
1148,127117,127117,160,1042,5.0,384
1149,203301,203301,161,110,3.0,1530
1150,203302,203302,161,160,2.0,1670
1151,203303,203303,161,260,5.0,1515
1152,203304,203304,161,1193,1.0,272
1153,203305,203305,161,1197,5.0,237
1154,203306,203306,161,1198,5.0,387
1155,203307,203307,161,1210,5.0,238
1156,203308,203308,161,1721,5.0,151
1157,203309,203309,161,2006,5.0,540
1158,203310,203310,161,2671,4.0,1142
1159,75128,75128,162,107,5.0,1729
1160,75129,75129,162,140,1.0,1679
1161,75130,75130,162,150,5.0,1553
1162,75131,75131,162,153,3.0,1593
1163,75132,75132,162,161,4.0,1554
1164,75133,75133,162,165,5.0,1535
1165,75134,75134,162,292,3.0,1561
1166,75135,75135,162,296,1.0,1541
1167,75136,75136,162,344,3.0,363
1168,75137,75137,162,349,5.0,364
1169,215046,215046,163,32,4.0,1510
1170,215047,215047,163,306,4.5,2473
1171,215048,215048,163,355,2.5,417
1172,215049,215049,163,922,4.0,1582
1173,215050,215050,163,1047,4.0,454
1174,215051,215051,163,1104,3.5,2322
1175,215052,215052,163,1203,4.0,1545
1176,215053,215053,163,1244,4.5,2472
1177,215054,215054,163,1262,4.0,254
1178,215055,215055,163,1947,4.0,1911
1179,208956,208956,164,1,5.0,1507
1180,208957,208957,164,531,2.0,47
1181,208958,208958,164,585,2.0,145
1182,208959,208959,164,1059,5.0,1626
1183,208960,208960,164,1088,1.0,1520
1184,208961,208961,164,1278,5.0,1722
1185,208962,208962,164,2005,3.0,693
1186,208963,208963,164,2161,4.5,613
1187,208964,208964,164,2321,5.0,163
1188,208965,208965,164,2329,2.0,429
1189,208966,208966,164,2340,3.0,546
1190,174253,174253,165,1,4.5,1507
1191,174254,174254,165,50,3.5,1539
1192,174255,174255,165,318,5.0,798
1193,174256,174256,165,362,4.0,804
1194,174257,174257,165,616,4.0,825
1195,174258,174258,165,858,4.0,502
1196,174259,174259,165,1022,5.0,1810
1197,174260,174260,165,1060,4.0,1647
1198,174261,174261,165,1103,5.0,508
1199,174262,174262,165,1104,3.5,2322
1200,174263,174263,165,1911,3.0,1568
1201,213397,213397,166,169,0.5,2466
1202,213398,213398,166,175,3.5,1775
1203,213399,213399,166,194,2.0,1785
1204,213400,213400,166,296,4.5,1541
1205,213401,213401,166,380,0.5,97
1206,213402,213402,166,382,0.5,807
1207,213403,213403,166,593,3.0,107
1208,213404,213404,166,608,4.5,0
1209,213405,213405,166,830,0.5,500
1210,213406,213406,166,1103,2.0,508
1211,213407,213407,166,1235,3.5,2475
1212,215998,215998,167,1,4.0,1507
1213,215999,215999,167,110,3.0,1530
1214,216000,216000,167,260,4.0,1515
1215,216001,216001,167,904,4.0,1562
1216,216002,216002,167,919,3.0,503
1217,216003,216003,167,1208,2.0,109
1218,216004,216004,167,1210,4.0,238
1219,216005,216005,167,1234,4.0,1552
1220,216006,216006,167,1291,4.0,388
1221,216007,216007,167,1704,4.0,523
1222,216008,216008,167,1721,3.0,151
1223,220106,220106,168,158,5.0,1730
1224,220107,220107,168,588,5.0,105
1225,220108,220108,168,594,5.0,51
1226,220109,220109,168,595,5.0,108
1227,220110,220110,168,596,5.0,52
1228,220111,220111,168,968,5.0,1809
1229,220112,220112,168,1022,5.0,1810
1230,220113,220113,168,1029,5.0,1999
1231,220114,220114,168,1261,5.0,1826
1232,220115,220115,168,1321,3.5,1827
1233,220116,220116,168,1562,4.0,2492
1234,228854,228854,169,104,3.0,1574
1235,228855,228855,169,260,5.0,1515
1236,228856,228856,169,350,3.0,372
1237,228857,228857,169,908,4.5,1563
1238,228858,228858,169,919,5.0,503
1239,228859,228859,169,1196,4.5,386
1240,228860,228860,169,1208,4.0,109
1241,228861,228861,169,1210,4.0,238
1242,228862,228862,169,1220,4.0,1870
1243,228863,228863,169,1307,3.0,606
1244,228864,228864,169,1584,3.0,282
1245,24950,24950,170,50,4.5,1539
1246,24951,24951,170,110,5.0,1530
1247,24952,24952,170,147,4.0,1853
1248,24953,24953,170,318,5.0,798
1249,24954,24954,170,475,4.0,636
1250,24955,24955,170,858,4.5,502
1251,24956,24956,170,1221,5.0,516
1252,24957,24957,170,1586,1.0,1529
1253,24958,24958,170,2205,3.0,2535
1254,24959,24959,170,2278,4.0,261
1255,24960,24960,170,2411,4.0,656
1256,24718,24718,171,260,2.0,1515
1257,24719,24719,171,538,1.0,638
1258,24720,24720,171,920,1.0,1564
1259,24721,24721,171,1090,2.0,507
1260,24722,24722,171,1204,3.0,1579
1261,24723,24723,171,1307,5.0,606
1262,24724,24724,171,1430,1.0,2536
1263,24725,24725,171,1968,5.0,611
1264,24726,24726,171,2028,5.0,28
1265,24727,24727,171,2287,1.0,2537
1266,24728,24728,171,2366,1.0,848
1267,27838,27838,172,22,2.0,1669
1268,27839,27839,172,48,2.0,1686
1269,27840,27840,172,147,4.0,1853
1270,27841,27841,172,186,2.5,1732
1271,27842,27842,172,485,2.0,496
1272,27843,27843,172,520,4.0,46
1273,27844,27844,172,783,2.0,1898
1274,27845,27845,172,903,5.0,1623
1275,27846,27846,172,1215,5.0,1551
1276,27847,27847,172,1282,4.0,277
1277,27848,27848,172,1358,4.5,68
1278,23804,23804,173,267,3.0,1714
1279,23805,23805,173,296,4.5,1541
1280,23806,23806,173,502,3.0,819
1281,23807,23807,173,541,4.0,1622
1282,23808,23808,173,694,4.0,224
1283,23809,23809,173,836,4.0,2538
1284,23810,23810,173,1100,2.5,2468
1285,23811,23811,173,1991,1.0,2539
1286,23812,23812,173,2042,2.5,2015
1287,23813,23813,173,2366,4.0,848
1288,23814,23814,173,2423,3.5,2540
1289,245254,245254,174,480,2.5,43
1290,245255,245255,174,904,5.0,1562
1291,245256,245256,174,1148,3.5,1585
1292,245257,245257,174,1199,3.0,512
1293,245258,245258,174,1288,4.0,1819
1294,245259,245259,174,1358,4.0,68
1295,245260,245260,174,1639,2.5,520
1296,245261,245261,174,1673,4.5,12
1297,245262,245262,174,1777,1.5,529
1298,245263,245263,174,2329,4.0,429
1299,245264,245264,174,2529,4.0,156
1300,254248,254248,175,10,3.0,1533
1301,254249,254249,175,11,4.0,1576
1302,254250,254250,175,150,2.0,1553
1303,254251,254251,175,153,3.0,1593
1304,254252,254252,175,165,3.0,1535
1305,254253,254253,175,236,4.0,1677
1306,254254,254254,175,349,4.0,364
1307,254255,254255,175,356,5.0,365
1308,254256,254256,175,357,5.0,94
1309,254257,254257,175,364,3.0,185
1310,254258,254258,175,377,3.0,96
1311,258032,258032,176,21,2.0,1590
1312,258033,258033,176,105,5.0,1959
1313,258034,258034,176,150,4.0,1553
1314,258035,258035,176,158,1.0,1730
1315,258036,258036,176,165,4.0,1535
1316,258037,258037,176,169,1.0,2466
1317,258038,258038,176,204,4.0,1708
1318,258039,258039,176,231,3.0,1557
1319,258040,258040,176,317,4.0,456
1320,258041,258041,176,318,5.0,798
1321,258042,258042,176,329,1.0,800
1322,125832,125832,177,175,5.0,1775
1323,125833,125833,177,327,3.0,2474
1324,125834,125834,177,362,4.0,804
1325,125835,125835,177,413,3.0,633
1326,125836,125836,177,1059,4.0,1626
1327,125837,125837,177,1261,3.0,1826
1328,125838,125838,177,1271,3.5,256
1329,125839,125839,177,1282,5.0,277
1330,125840,125840,177,2109,5.0,2386
1331,125841,125841,177,2161,5.0,613
1332,125842,125842,177,2959,5.0,392
1333,145712,145712,178,379,3.0,2541
1334,145713,145713,178,836,5.0,2538
1335,145714,145714,178,880,4.0,234
1336,145715,145715,178,1036,4.5,383
1337,145716,145716,178,1100,3.5,2468
1338,145717,145717,178,1193,4.5,272
1339,145718,145718,178,1258,5.0,1777
1340,145719,145719,178,2405,4.0,1919
1341,145720,145720,178,2412,4.5,657
1342,145721,145721,178,2533,5.0,858
1343,145722,145722,178,2662,4.0,865
1344,37325,37325,179,527,2.0,144
1345,37326,37326,179,858,5.0,502
1346,37327,37327,179,912,5.0,1577
1347,37328,37328,179,1173,2.0,2542
1348,37329,37329,179,1221,5.0,516
1349,37330,37330,179,1251,4.0,2410
1350,37331,37331,179,2380,3.0,2215
1351,37332,37332,179,2402,1.5,652
1352,37333,37333,179,2858,5.0,71
1353,37334,37334,179,3083,4.0,1768
1354,37335,37335,179,3178,3.0,2199
1355,126835,126835,180,10,2.0,1533
1356,126836,126836,180,16,3.0,1536
1357,126837,126837,180,47,4.0,1618
1358,126838,126838,180,50,4.0,1539
1359,126839,126839,180,110,4.0,1530
1360,126840,126840,180,150,3.0,1553
1361,126841,126841,180,161,3.0,1554
1362,126842,126842,180,223,5.0,1643
1363,126843,126843,180,292,3.0,1561
1364,126844,126844,180,296,5.0,1541
1365,126845,126845,180,318,4.0,798
1366,204317,204317,181,198,3.5,2053
1367,204318,204318,181,541,4.5,1622
1368,204319,204319,181,610,3.5,423
1369,204320,204320,181,849,3.0,1542
1370,204321,204321,181,1287,3.5,1723
1371,204322,204322,181,1748,4.0,1665
1372,204323,204323,181,2571,4.5,57
1373,204324,204324,181,2672,4.0,2102
1374,204325,204325,181,3593,2.5,199
1375,204326,204326,181,6365,4.0,477
1376,204327,204327,181,6934,4.0,406
1377,35290,35290,182,1,3.0,1507
1378,35291,35291,182,10,3.0,1533
1379,35292,35292,182,19,2.0,1534
1380,35293,35293,182,111,3.0,1537
1381,35294,35294,182,153,4.0,1593
1382,35295,35295,182,165,4.0,1535
1383,35296,35296,182,173,3.0,1671
1384,35297,35297,182,185,3.0,1555
1385,35298,35298,182,208,3.0,1575
1386,35299,35299,182,253,3.0,1558
1387,35300,35300,182,315,2.0,455
1388,61971,61971,183,502,4.0,819
1389,61972,61972,183,941,4.0,2543
1390,61973,61973,183,1388,5.0,2544
1391,61974,61974,183,1515,5.0,2465
1392,61975,61975,183,1882,5.0,835
1393,61976,61976,183,2013,5.0,1975
1394,61977,61977,183,2713,5.0,2137
1395,61978,61978,183,2798,4.0,2545
1396,61979,61979,183,2858,5.0,71
1397,61980,61980,183,3082,5.0,30
1398,61981,61981,183,4069,5.0,2261
1399,74220,74220,184,145,3.5,1516
1400,74221,74221,184,216,3.5,1540
1401,74222,74222,184,914,0.5,1963
1402,74223,74223,184,1047,4.0,454
1403,74224,74224,184,1405,4.0,1697
1404,74225,74225,184,1552,4.0,1801
1405,74226,74226,184,1597,4.0,10
1406,74227,74227,184,1722,3.5,525
1407,74228,74228,184,1805,4.5,532
1408,74229,74229,184,1918,3.5,259
1409,74230,74230,184,1997,3.0,300
1410,294932,294932,185,107,1.5,1729
1411,294933,294933,185,135,0.5,1617
1412,294934,294934,185,637,2.5,221
1413,294935,294935,185,671,5.0,377
1414,294936,294936,185,836,4.5,2538
1415,294937,294937,185,1296,0.5,2516
1416,294938,294938,185,1587,4.0,1803
1417,294939,294939,185,2010,3.5,1912
1418,294940,294940,185,2046,3.5,839
1419,294941,294941,185,2662,3.5,865
1420,294942,294942,185,3148,0.5,1414
1421,123801,123801,186,25,4.0,1509
1422,123802,123802,186,36,5.0,1511
1423,123803,123803,186,296,4.0,1541
1424,123804,123804,186,457,3.0,187
1425,123805,123805,186,527,5.0,144
1426,123806,123806,186,589,5.0,50
1427,123807,123807,186,593,5.0,107
1428,123808,123808,186,608,5.0,0
1429,123809,123809,186,860,4.0,2546
1430,123810,123810,186,1210,1.0,238
1431,123811,123811,186,1233,5.0,519
1432,110857,110857,187,7,3.0,1571
1433,110858,110858,187,17,3.0,1572
1434,110859,110859,187,26,4.0,2528
1435,110860,110860,187,58,4.0,1632
1436,110861,110861,187,94,3.0,1737
1437,110862,110862,187,97,3.0,2547
1438,110863,110863,187,118,1.0,2548
1439,110864,110864,187,608,4.0,0
1440,110865,110865,187,628,1.0,220
1441,110866,110866,187,648,3.0,1
1442,110867,110867,187,671,4.0,377
1443,104115,104115,188,1,5.0,1507
